Date,IWDA.AS,EXSA.DE,EMIM.AS,IEAG.AS,IBGL.AS,4GLD.DE,EQQQ.DE,IPRP.AS,IUSN.DE,BTCE.DE,CL2.PA
2016-02-08,32.88999938964844,23.166091918945312,16.34000015258789,105.77532958984375,190.21340942382812,34.40999984741211,81.37744903564453,24.33704948425293,,,2.468130111694336
2016-02-09,32.5099983215332,22.768327713012695,16.0,105.73159790039062,189.61216735839844,33.95000076293945,81.16902923583984,23.868755340576172,,,2.4395298957824707
2016-02-10,32.96500015258789,23.210281372070312,16.350000381469727,105.75784301757812,189.620361328125,34.18000030517578,82.81295013427734,24.604135513305664,,,2.5136001110076904
2016-02-11,31.71500015258789,22.370559692382812,15.680000305175781,105.90648651123047,190.22166442871094,35.599998474121094,79.84246063232422,24.000465393066406,,,2.3200700283050537
2016-02-12,32.79499816894531,23.085067749023438,16.1299991607666,105.59168243408203,189.75216674804688,35.40999984741211,83.09720611572266,24.359006881713867,,,2.5018301010131836
2016-02-15,33.64500045776367,23.748001098632812,16.530000686645508,105.84530639648438,190.56759643554688,34.810001373291016,85.0348892211914,24.8712100982666,,,2.6096699237823486
2016-02-16,33.584999084472656,23.689077377319336,16.59000015258789,105.6966323852539,189.3402862548828,35.040000915527344,84.89276885986328,24.743160247802734,,,2.60260009765625
2016-02-17,34.39500045776367,24.25625991821289,16.940000534057617,105.7665786743164,189.59564208984375,34.97999954223633,87.15733337402344,25.310245513916016,,,2.723900079727173
2016-02-18,34.474998474121094,24.27835464477539,16.920000076293945,106.1426010131836,191.97610473632812,35.36000061035156,87.45576477050781,25.555368423461914,,,2.73403000831604
2016-02-19,34.279998779296875,24.145769119262695,16.8799991607666,106.13385009765625,192.09140014648438,35.59000015258789,87.13838195800781,25.70172119140625,,,2.710669994354248
2016-02-22,35.02000045776367,24.50670623779297,17.34000015258789,106.33497619628906,193.15399169921875,35.310001373291016,89.05708312988281,26.107826232910156,,,2.8322999477386475
2016-02-23,34.619998931884766,24.19733238220215,17.100000381469727,106.34374237060547,193.18690490722656,35.77000045776367,88.06694030761719,25.65414810180664,,,2.7788000106811523
2016-02-24,33.994998931884766,23.681713104248047,16.75,106.46615600585938,194.13418579101562,36.38999938964844,86.52056121826172,25.32488250732422,,,2.6945700645446777
2016-02-25,34.66999816894531,24.13840103149414,16.93000030517578,106.50112915039062,194.26596069335938,36.130001068115234,88.47247314453125,25.698057174682617,,,2.8016700744628906
2016-02-26,35.345001220703125,24.528799057006836,17.1299991607666,106.5535888671875,195.10606384277344,35.849998474121094,90.15145111083984,25.84440040588379,,,2.917330026626587
2016-02-29,35.55500030517578,24.720317840576172,17.420000076293945,106.87715148925781,195.3944091796875,36.54999923706055,91.14637756347656,26.034648895263672,,,2.9612700939178467
2016-03-01,35.875,25.088619232177734,17.809999465942383,106.74598693847656,194.02706909179688,36.5099983215332,91.9612045288086,26.093191146850586,,,2.9847700595855713
2016-03-02,36.25,25.191740036010742,18.040000915527344,106.41368865966797,191.67958068847656,36.7599983215332,92.54866790771484,26.177331924438477,,,3.046999931335449
2016-03-03,36.02000045776367,25.118078231811523,18.040000915527344,106.64104461669922,192.54441833496094,36.959999084472656,91.23638916015625,26.254167556762695,,,2.988229990005493
2016-03-04,36.26499938964844,25.324329376220703,18.3700008392334,106.3087387084961,191.20184326171875,37.150001525878906,91.5679931640625,26.301727294921875,,,3.022900104522705
2016-03-07,36.2400016784668,25.258041381835938,18.40999984741211,106.44866180419922,191.05355834960938,37.029998779296875,91.27428436279297,26.217575073242188,,,3.027369976043701
2016-03-08,35.814998626708984,24.99285888671875,18.030000686645508,106.56233215332031,192.3302764892578,36.91999816894531,90.2035903930664,25.873674392700195,,,2.9567298889160156
2016-03-09,35.98500061035156,25.103347778320312,18.229999542236328,106.37870025634766,191.72898864746094,36.599998474121094,90.39781188964844,25.86269760131836,,,2.978369951248169
2016-03-10,35.22999954223633,24.65401840209961,17.75,106.36995697021484,190.8064727783203,36.40999984741211,88.6146011352539,25.81879234313965,,,2.8494999408721924
2016-03-11,36.095001220703125,25.331693649291992,18.309999465942383,106.98207092285156,192.7503662109375,36.2599983215332,90.29834747314453,26.905397415161133,,,2.968669891357422
2016-03-14,36.310001373291016,25.530576705932617,18.34000015258789,106.74598693847656,193.00572204589844,36.0,91.53765869140625,27.27125358581543,,,3.0176000595092773
2016-03-15,36.025001525878906,25.222675323486328,18.020000457763672,106.57981872558594,191.5889434814453,35.630001068115234,91.27900695800781,27.30784034729004,,,2.991499900817871
2016-03-16,36.18000030517578,25.230060577392578,18.110000610351562,106.59732055664062,192.26437377929688,35.68000030517578,91.89490509033203,27.574922561645508,,,3.0269999504089355
2016-03-17,35.98500061035156,25.24485206604004,18.43000030517578,106.9908447265625,194.70248413085938,35.90999984741211,90.50963592529297,27.7871150970459,,,2.958970069885254
